,username,rating,value,boardgame_id,lang,aspect_luck,aspect_luck_label,aspect_luck_score,aspect_luck_mapped,aspect_luck_mapped2,aspect_bookkeeping,aspect_bookkeeping_label,aspect_bookkeeping_score,aspect_bookkeeping_mapped,aspect_bookkeeping_mapped2,aspect_downtime,aspect_downtime_label,aspect_downtime_score,aspect_downtime_mapped,aspect_downtime_mapped2,aspect_interaction,aspect_interaction_label,aspect_interaction_score,aspect_interaction_mapped,aspect_interaction_mapped2,aspect_bash the leader,aspect_bash the leader_label,aspect_bash the leader_score,aspect_bash the leader_mapped,aspect_bash the leader_mapped2,aspect_complicated,aspect_complicated_label,aspect_complicated_score,aspect_complicated_mapped,aspect_complicated_mapped2,aspect_complex,aspect_complex_label,aspect_complex_score,aspect_complex_mapped,aspect_complex_mapped2
4891,Toybot,8,A great classic. House rules don't impair gameplay and in most cases make it more fun.,2223,en,"{'label': 'Positive', 'score': 0.6616672873497009}",Positive,0.6616672873497009,1,0.6616672873497009,"{'label': 'Neutral', 'score': 0.7879819869995117}",Neutral,0.7879819869995117,0,0.0,"{'label': 'Positive', 'score': 0.7919641733169556}",Positive,0.7919641733169556,1,0.7919641733169556,"{'label': 'Positive', 'score': 0.7677457332611084}",Positive,0.7677457332611084,1,0.7677457332611084,"{'label': 'Positive', 'score': 0.8534268140792847}",Positive,0.8534268140792847,1,0.8534268140792847,"{'label': 'Negative', 'score': 0.8327234387397766}",Negative,0.8327234387397766,-1,-0.8327234387397766,"{'label': 'Negative', 'score': 0.4295732378959656}",Negative,0.4295732378959656,-1,-0.4295732378959656
4892,tpancoast,5.5,"There's not much to choose from when playing this game.  The variant that lets you pass instead of being forced to play helps a tiny bit.  I do kind of like it on XBox live, but that's more of a mental masterbation than a real activity.  It's like twiddling your thumbs, but with cards.",2223,en,"{'label': 'Negative', 'score': 0.6341075301170349}",Negative,0.6341075301170349,-1,-0.6341075301170349,"{'label': 'Neutral', 'score': 0.5366447567939758}",Neutral,0.5366447567939758,0,0.0,"{'label': 'Negative', 'score': 0.6812105774879456}",Negative,0.6812105774879456,-1,-0.6812105774879456,"{'label': 'Negative', 'score': 0.8152698278427124}",Negative,0.8152698278427124,-1,-0.8152698278427124,"{'label': 'Negative', 'score': 0.7099893689155579}",Negative,0.7099893689155579,-1,-0.7099893689155579,"{'label': 'Negative', 'score': 0.9340257048606873}",Negative,0.9340257048606873,-1,-0.9340257048606873,"{'label': 'Negative', 'score': 0.9471023678779602}",Negative,0.9471023678779602,-1,-0.9471023678779602
4893,tphinney,N/A,I have the University of Texas at Austin special edition of Uno. whee.,2223,en,"{'label': 'Neutral', 'score': 0.821561336517334}",Neutral,0.821561336517334,0,0.0,"{'label': 'Neutral', 'score': 0.9208986163139343}",Neutral,0.9208986163139343,0,0.0,"{'label': 'Neutral', 'score': 0.8204306364059448}",Neutral,0.8204306364059448,0,0.0,"{'label': 'Neutral', 'score': 0.7561852931976318}",Neutral,0.7561852931976318,0,0.0,"{'label': 'Negative', 'score': 0.8344844579696655}",Negative,0.8344844579696655,-1,-0.8344844579696655,"{'label': 'Negative', 'score': 0.8636986017227173}",Negative,0.8636986017227173,-1,-0.8636986017227173,"{'label': 'Neutral', 'score': 0.8363633155822754}",Neutral,0.8363633155822754,0,0.0
4896,TrapperGus,5,Game declensions can be limited,2223,en,"{'label': 'Neutral', 'score': 0.5324239730834961}",Neutral,0.5324239730834961,0,0.0,"{'label': 'Negative', 'score': 0.7773149013519287}",Negative,0.7773149013519287,-1,-0.7773149013519287,"{'label': 'Negative', 'score': 0.9247299432754517}",Negative,0.9247299432754517,-1,-0.9247299432754517,"{'label': 'Negative', 'score': 0.7982916235923767}",Negative,0.7982916235923767,-1,-0.7982916235923767,"{'label': 'Negative', 'score': 0.5322198271751404}",Negative,0.5322198271751404,-1,-0.5322198271751404,"{'label': 'Negative', 'score': 0.9538302421569824}",Negative,0.9538302421569824,-1,-0.9538302421569824,"{'label': 'Negative', 'score': 0.8727590441703796}",Negative,0.8727590441703796,-1,-0.8727590441703796
4897,Travalgar,7,"It's fun, simple to teach, and a great party game to unify the geeks and the betas, and even sometimes the jocks.",2223,en,"{'label': 'Positive', 'score': 0.7704901099205017}",Positive,0.7704901099205017,1,0.7704901099205017,"{'label': 'Neutral', 'score': 0.9721465706825256}",Neutral,0.9721465706825256,0,0.0,"{'label': 'Neutral', 'score': 0.6489572525024414}",Neutral,0.6489572525024414,0,0.0,"{'label': 'Neutral', 'score': 0.5510671734809875}",Neutral,0.5510671734809875,0,0.0,"{'label': 'Positive', 'score': 0.5018457770347595}",Positive,0.5018457770347595,1,0.5018457770347595,"{'label': 'Negative', 'score': 0.7294479012489319}",Negative,0.7294479012489319,-1,-0.7294479012489319,"{'label': 'Neutral', 'score': 0.5500394105911255}",Neutral,0.5500394105911255,0,0.0
4898,travellerne,N/A,Great fun to play with the kids!,2223,en,"{'label': 'Neutral', 'score': 0.9105346202850342}",Neutral,0.9105346202850342,0,0.0,"{'label': 'Neutral', 'score': 0.9712486863136292}",Neutral,0.9712486863136292,0,0.0,"{'label': 'Neutral', 'score': 0.5607434511184692}",Neutral,0.5607434511184692,0,0.0,"{'label': 'Neutral', 'score': 0.659081757068634}",Neutral,0.659081757068634,0,0.0,"{'label': 'Neutral', 'score': 0.40619027614593506}",Neutral,0.40619027614593506,0,0.0,"{'label': 'Neutral', 'score': 0.5525740385055542}",Neutral,0.5525740385055542,0,0.0,"{'label': 'Neutral', 'score': 0.7786883115768433}",Neutral,0.7786883115768433,0,0.0
4899,trawlerman,10,"Heavily played as child.  Still willing to play, and know I'll have fun, but it's not my type of game. ",2223,en,"{'label': 'Neutral', 'score': 0.5209012031555176}",Neutral,0.5209012031555176,0,0.0,"{'label': 'Neutral', 'score': 0.7635586261749268}",Neutral,0.7635586261749268,0,0.0,"{'label': 'Neutral', 'score': 0.6114534139633179}",Neutral,0.6114534139633179,0,0.0,"{'label': 'Neutral', 'score': 0.6088975667953491}",Neutral,0.6088975667953491,0,0.0,"{'label': 'Neutral', 'score': 0.4655352830886841}",Neutral,0.4655352830886841,0,0.0,"{'label': 'Negative', 'score': 0.5204079151153564}",Negative,0.5204079151153564,-1,-0.5204079151153564,"{'label': 'Negative', 'score': 0.44166436791419983}",Negative,0.44166436791419983,-1,-0.44166436791419983
4900,treebeardtheent,3,"I really hate this game. No meaningful decisions, people can skip you, it is just not fun for me. Though my daughter likes it, thus the high play count...",2223,en,"{'label': 'Negative', 'score': 0.7539322972297668}",Negative,0.7539322972297668,-1,-0.7539322972297668,"{'label': 'Negative', 'score': 0.6079801917076111}",Negative,0.6079801917076111,-1,-0.6079801917076111,"{'label': 'Negative', 'score': 0.7387378215789795}",Negative,0.7387378215789795,-1,-0.7387378215789795,"{'label': 'Negative', 'score': 0.8161992430686951}",Negative,0.8161992430686951,-1,-0.8161992430686951,"{'label': 'Negative', 'score': 0.8621869087219238}",Negative,0.8621869087219238,-1,-0.8621869087219238,"{'label': 'Negative', 'score': 0.8825435042381287}",Negative,0.8825435042381287,-1,-0.8825435042381287,"{'label': 'Negative', 'score': 0.8465452194213867}",Negative,0.8465452194213867,-1,-0.8465452194213867
4903,Trencavel,1,"Was gathering dust in my cupboard - pure luck based card game, hardly any options / strategy involved.",2223,en,"{'label': 'Positive', 'score': 0.9179547429084778}",Positive,0.9179547429084778,1,0.9179547429084778,"{'label': 'Neutral', 'score': 0.8168083429336548}",Neutral,0.8168083429336548,0,0.0,"{'label': 'Neutral', 'score': 0.5671188831329346}",Neutral,0.5671188831329346,0,0.0,"{'label': 'Negative', 'score': 0.6188326478004456}",Negative,0.6188326478004456,-1,-0.6188326478004456,"{'label': 'Negative', 'score': 0.6726833581924438}",Negative,0.6726833581924438,-1,-0.6726833581924438,"{'label': 'Negative', 'score': 0.9752596616744995}",Negative,0.9752596616744995,-1,-0.9752596616744995,"{'label': 'Negative', 'score': 0.907982587814331}",Negative,0.907982587814331,-1,-0.907982587814331
4904,trench,N/A,"£1.37 from Tesco, ha!",2223,en,"{'label': 'Neutral', 'score': 0.8555947542190552}",Neutral,0.8555947542190552,0,0.0,"{'label': 'Neutral', 'score': 0.7591179013252258}",Neutral,0.7591179013252258,0,0.0,"{'label': 'Neutral', 'score': 0.871235191822052}",Neutral,0.871235191822052,0,0.0,"{'label': 'Neutral', 'score': 0.961188554763794}",Neutral,0.961188554763794,0,0.0,"{'label': 'Negative', 'score': 0.7531376481056213}",Negative,0.7531376481056213,-1,-0.7531376481056213,"{'label': 'Negative', 'score': 0.7694244980812073}",Negative,0.7694244980812073,-1,-0.7694244980812073,"{'label': 'Neutral', 'score': 0.9695098996162415}",Neutral,0.9695098996162415,0,0.0
4905,Trenton,6,We play a variant that allows other players to steal a turn and apply penalties to opponents caught snoozing. Spices it up nicely.,2223,en,"{'label': 'Positive', 'score': 0.5930083990097046}",Positive,0.5930083990097046,1,0.5930083990097046,"{'label': 'Positive', 'score': 0.5372679233551025}",Positive,0.5372679233551025,1,0.5372679233551025,"{'label': 'Neutral', 'score': 0.5825506448745728}",Neutral,0.5825506448745728,0,0.0,"{'label': 'Positive', 'score': 0.8800561428070068}",Positive,0.8800561428070068,1,0.8800561428070068,"{'label': 'Positive', 'score': 0.537708044052124}",Positive,0.537708044052124,1,0.537708044052124,"{'label': 'Negative', 'score': 0.8581255674362183}",Negative,0.8581255674362183,-1,-0.8581255674362183,"{'label': 'Positive', 'score': 0.5446071028709412}",Positive,0.5446071028709412,1,0.5446071028709412
4906,TresLeches0208,5,It's okay I guess for like ONE game!,2223,en,"{'label': 'Neutral', 'score': 0.8407596349716187}",Neutral,0.8407596349716187,0,0.0,"{'label': 'Neutral', 'score': 0.9267423748970032}",Neutral,0.9267423748970032,0,0.0,"{'label': 'Neutral', 'score': 0.6991081237792969}",Neutral,0.6991081237792969,0,0.0,"{'label': 'Neutral', 'score': 0.7626786828041077}",Neutral,0.7626786828041077,0,0.0,"{'label': 'Neutral', 'score': 0.6782522797584534}",Neutral,0.6782522797584534,0,0.0,"{'label': 'Negative', 'score': 0.7422230839729309}",Negative,0.7422230839729309,-1,-0.7422230839729309,"{'label': 'Neutral', 'score': 0.7756434082984924}",Neutral,0.7756434082984924,0,0.0
4907,Trghpu1994,8,Classic that I grew up playing. We still bring it out from time to time. ,2223,en,"{'label': 'Neutral', 'score': 0.6724483370780945}",Neutral,0.6724483370780945,0,0.0,"{'label': 'Neutral', 'score': 0.9376428723335266}",Neutral,0.9376428723335266,0,0.0,"{'label': 'Neutral', 'score': 0.5370245575904846}",Neutral,0.5370245575904846,0,0.0,"{'label': 'Neutral', 'score': 0.8115772008895874}",Neutral,0.8115772008895874,0,0.0,"{'label': 'Positive', 'score': 0.4599175751209259}",Positive,0.4599175751209259,1,0.4599175751209259,"{'label': 'Negative', 'score': 0.684438943862915}",Negative,0.684438943862915,-1,-0.684438943862915,"{'label': 'Neutral', 'score': 0.6216167211532593}",Neutral,0.6216167211532593,0,0.0
4908,Triad1,N/A,"fun the odd time; light game; like the game ""Crazy Eights"" on steroids",2223,en,"{'label': 'Positive', 'score': 0.9693570137023926}",Positive,0.9693570137023926,1,0.9693570137023926,"{'label': 'Positive', 'score': 0.9231179356575012}",Positive,0.9231179356575012,1,0.9231179356575012,"{'label': 'Positive', 'score': 0.9141800999641418}",Positive,0.9141800999641418,1,0.9141800999641418,"{'label': 'Positive', 'score': 0.9608372449874878}",Positive,0.9608372449874878,1,0.9608372449874878,"{'label': 'Positive', 'score': 0.9366800785064697}",Positive,0.9366800785064697,1,0.9366800785064697,"{'label': 'Positive', 'score': 0.8158949017524719}",Positive,0.8158949017524719,1,0.8158949017524719,"{'label': 'Positive', 'score': 0.944961667060852}",Positive,0.944961667060852,1,0.944961667060852
4909,tribalsoul,5.5,"Good for the family. Less about ""skill"" and more about learning rules, sequence, and matching.",2223,en,"{'label': 'Positive', 'score': 0.5423519015312195}",Positive,0.5423519015312195,1,0.5423519015312195,"{'label': 'Neutral', 'score': 0.7210382223129272}",Neutral,0.7210382223129272,0,0.0,"{'label': 'Positive', 'score': 0.8245125412940979}",Positive,0.8245125412940979,1,0.8245125412940979,"{'label': 'Positive', 'score': 0.661865234375}",Positive,0.661865234375,1,0.661865234375,"{'label': 'Neutral', 'score': 0.5468473434448242}",Neutral,0.5468473434448242,0,0.0,"{'label': 'Negative', 'score': 0.8277221322059631}",Negative,0.8277221322059631,-1,-0.8277221322059631,"{'label': 'Negative', 'score': 0.46859976649284363}",Negative,0.46859976649284363,-1,-0.46859976649284363
4912,Tristal,9,"I could play Uno forever.  Go with the original, not with any of the new crazy twists, and definitely play with a running tally and not just hand-to-hand.",2223,en,"{'label': 'Positive', 'score': 0.6529760956764221}",Positive,0.6529760956764221,1,0.6529760956764221,"{'label': 'Neutral', 'score': 0.9472330808639526}",Neutral,0.9472330808639526,0,0.0,"{'label': 'Positive', 'score': 0.653616189956665}",Positive,0.653616189956665,1,0.653616189956665,"{'label': 'Neutral', 'score': 0.6950441002845764}",Neutral,0.6950441002845764,0,0.0,"{'label': 'Positive', 'score': 0.48511838912963867}",Positive,0.48511838912963867,1,0.48511838912963867,"{'label': 'Negative', 'score': 0.9251635670661926}",Negative,0.9251635670661926,-1,-0.9251635670661926,"{'label': 'Negative', 'score': 0.5955489277839661}",Negative,0.5955489277839661,-1,-0.5955489277839661
4914,Triumph44,5,"Not enough strategy here for me, but a good game for all ages.",2223,en,"{'label': 'Neutral', 'score': 0.5589396953582764}",Neutral,0.5589396953582764,0,0.0,"{'label': 'Neutral', 'score': 0.7235046625137329}",Neutral,0.7235046625137329,0,0.0,"{'label': 'Neutral', 'score': 0.6219830513000488}",Neutral,0.6219830513000488,0,0.0,"{'label': 'Positive', 'score': 0.6615641117095947}",Positive,0.6615641117095947,1,0.6615641117095947,"{'label': 'Positive', 'score': 0.6529282331466675}",Positive,0.6529282331466675,1,0.6529282331466675,"{'label': 'Negative', 'score': 0.9063650369644165}",Negative,0.9063650369644165,-1,-0.9063650369644165,"{'label': 'Neutral', 'score': 0.4815097749233246}",Neutral,0.4815097749233246,0,0.0
4918,TroyilhamBhuiyan,5,"The game Uno is fun at certain times like when I don't really care about what I'm playing cuz it's a chill game and doesn't require much concentration. In this game, you have to pull cards that match in the deck to put in the deck in order to win.",2223,en,"{'label': 'Neutral', 'score': 0.6876260638237}",Neutral,0.6876260638237,0,0.0,"{'label': 'Neutral', 'score': 0.9264224767684937}",Neutral,0.9264224767684937,0,0.0,"{'label': 'Neutral', 'score': 0.7275296449661255}",Neutral,0.7275296449661255,0,0.0,"{'label': 'Neutral', 'score': 0.6544452905654907}",Neutral,0.6544452905654907,0,0.0,"{'label': 'Neutral', 'score': 0.7495692372322083}",Neutral,0.7495692372322083,0,0.0,"{'label': 'Negative', 'score': 0.6238895058631897}",Negative,0.6238895058631897,-1,-0.6238895058631897,"{'label': 'Neutral', 'score': 0.7441785335540771}",Neutral,0.7441785335540771,0,0.0
4920,tscox87,5,Love the pace of play. It's a household classic for a reason ,2223,en,"{'label': 'Positive', 'score': 0.8233349323272705}",Positive,0.8233349323272705,1,0.8233349323272705,"{'label': 'Positive', 'score': 0.8704475164413452}",Positive,0.8704475164413452,1,0.8704475164413452,"{'label': 'Positive', 'score': 0.9155341386795044}",Positive,0.9155341386795044,1,0.9155341386795044,"{'label': 'Positive', 'score': 0.8618412613868713}",Positive,0.8618412613868713,1,0.8618412613868713,"{'label': 'Positive', 'score': 0.9087425470352173}",Positive,0.9087425470352173,1,0.9087425470352173,"{'label': 'Positive', 'score': 0.749033510684967}",Positive,0.749033510684967,1,0.749033510684967,"{'label': 'Positive', 'score': 0.8588882088661194}",Positive,0.8588882088661194,1,0.8588882088661194
4921,Tstaffor,5,Fine to play with non-board gamers but would never bring it out with experienced players,2223,en,"{'label': 'Positive', 'score': 0.6051869988441467}",Positive,0.6051869988441467,1,0.6051869988441467,"{'label': 'Positive', 'score': 0.6565031409263611}",Positive,0.6565031409263611,1,0.6565031409263611,"{'label': 'Positive', 'score': 0.6974865198135376}",Positive,0.6974865198135376,1,0.6974865198135376,"{'label': 'Positive', 'score': 0.5593609809875488}",Positive,0.5593609809875488,1,0.5593609809875488,"{'label': 'Positive', 'score': 0.6916764378547668}",Positive,0.6916764378547668,1,0.6916764378547668,"{'label': 'Neutral', 'score': 0.4281069338321686}",Neutral,0.4281069338321686,0,0.0,"{'label': 'Neutral', 'score': 0.482048898935318}",Neutral,0.482048898935318,0,0.0
4924,Tuballama,5,"Everyone understands the way of playing Uno. For me I mostly have this game for whenever my mom wants to play a game when she comes over and she really never gets into the heavier games I think I've gotten her to play Apples to Apples ones with the group, but for the most part  I don't really touch the game anymore. ",2223,en,"{'label': 'Neutral', 'score': 0.8250307440757751}",Neutral,0.8250307440757751,0,0.0,"{'label': 'Neutral', 'score': 0.931774377822876}",Neutral,0.931774377822876,0,0.0,"{'label': 'Neutral', 'score': 0.7798272371292114}",Neutral,0.7798272371292114,0,0.0,"{'label': 'Neutral', 'score': 0.7998302578926086}",Neutral,0.7998302578926086,0,0.0,"{'label': 'Neutral', 'score': 0.6783630847930908}",Neutral,0.6783630847930908,0,0.0,"{'label': 'Negative', 'score': 0.86467444896698}",Negative,0.86467444896698,-1,-0.86467444896698,"{'label': 'Negative', 'score': 0.7183834314346313}",Negative,0.7183834314346313,-1,-0.7183834314346313
4928,TUM_bag,5,"Daughter loves it. Me not so much, can be stretched far too long.",2223,en,"{'label': 'Negative', 'score': 0.5459837317466736}",Negative,0.5459837317466736,-1,-0.5459837317466736,"{'label': 'Neutral', 'score': 0.37740132212638855}",Neutral,0.37740132212638855,0,0.0,"{'label': 'Negative', 'score': 0.6042534112930298}",Negative,0.6042534112930298,-1,-0.6042534112930298,"{'label': 'Positive', 'score': 0.8587595224380493}",Positive,0.8587595224380493,1,0.8587595224380493,"{'label': 'Negative', 'score': 0.5458866953849792}",Negative,0.5458866953849792,-1,-0.5458866953849792,"{'label': 'Negative', 'score': 0.8410295844078064}",Negative,0.8410295844078064,-1,-0.8410295844078064,"{'label': 'Negative', 'score': 0.6330836415290833}",Negative,0.6330836415290833,-1,-0.6330836415290833
4933,turtleback,7,"A fun way to pass time.  ""Speed Uno"" (you may play out of turn if you have the exact same card as the last card laid down) is the only way to play this in my book.  Leads to frantic fun.",2223,en,"{'label': 'Positive', 'score': 0.9397317171096802}",Positive,0.9397317171096802,1,0.9397317171096802,"{'label': 'Positive', 'score': 0.768619179725647}",Positive,0.768619179725647,1,0.768619179725647,"{'label': 'Positive', 'score': 0.8793116211891174}",Positive,0.8793116211891174,1,0.8793116211891174,"{'label': 'Positive', 'score': 0.965645432472229}",Positive,0.965645432472229,1,0.965645432472229,"{'label': 'Positive', 'score': 0.9561027884483337}",Positive,0.9561027884483337,1,0.9561027884483337,"{'label': 'Negative', 'score': 0.5598638653755188}",Negative,0.5598638653755188,-1,-0.5598638653755188,"{'label': 'Positive', 'score': 0.760303795337677}",Positive,0.760303795337677,1,0.760303795337677
